MAJOR CLADE,No.REF,ORDER,FAMILY,NODE,SRB_topology,FAMILY,TOPO,mean,min,max,Reference,
FABIDS,1138,FABALES,8,Fabaceae,463,1,,58,,,Schmutz et al. 2010,
FABIDS,1139,FABALES,8,Surianaceae,462,1,,38.7,27,50.4,Bello et al. 2009,
FABIDS,1140,FABALES,8,Polygalaceae,NA,,!TOPO,57.4,49.3,65.5,Bello et al. 2009,
FABIDS,1141,FAGALES,8,Fagales,431,1,,,75,95,Cook & Crisp 2005,
FABIDS,1142,FAGALES,8,Fagales,431,1,,105.2,101.3,107.3,Xiang et al. 2014,
FABIDS,1143,FAGALES,8,Fagales,431,1,,93.75,38.9,124.8,Sauquet et al. 2011,
FABIDS,1144,FAGALES,8,Fagales,431,1,,,91.8,125,Xing et al. 2014,
FABIDS,1145,FAGALES,8,Fagales,431,1,,92,,,Larson-Johnson 2015,
FABIDS,1146,FAGALES,8,Fagales,431,1,,104.5,99.9,106.5,Li et al. 2015,
FABIDS,1147,FAGALES,8,Fagales,431,1,,,62.2,68.6,Xue et al. 2012,
FABIDS,1148,FAGALES,8,Fagales,431,1,,61,,,Quirk et al. 2012,
FABIDS,1149,FAGALES,8,Fagales,431,1,,82.3,,,Tank et al. 2015,
FABIDS,1150,FAGALES,8,Nothofagaceae,442,1,,50.5,35,66,Cook & Crisp 2005,
FABIDS,1151,FAGALES,8,Nothofagaceae,442,1,,72,,,Heads 2006,
FABIDS,1152,FAGALES,8,Nothofagaceae,442,1,,61.9,13.3,113.6,Sauquet et al. 2012,
FABIDS,1153,FAGALES,8,Nothofagaceae,442,1,,76.7,75.2,77,Xiang et al. 2014,
FABIDS,1154,FAGALES,8,Nothofagaceae,442,1,,36,,,Quirk et al. 2012,
FABIDS,1155,FAGALES,8,Fagaceae,441,1,,,34,37,Wikstr??m et al. 2001,
FABIDS,1156,FAGALES,8,Fagaceae,441,1,,,67,77,Cook & Crisp 2005,
FABIDS,1157,FAGALES,8,Fagaceae,441,1,,29.5,16,45,Bell et al. 2010,
FABIDS,1158,FAGALES,8,Fagaceae,441,1,,84.7,,,Sauquet et al. 2012,
FABIDS,1159,FAGALES,8,Myricaceae,439,1,,69.7,60.4,81.7,Xiang et al. 2014,
FABIDS,1160,FAGALES,8,Juglandaceae,440,1,,85.8,,,Sauquet et al. 2012,
FABIDS,1161,FAGALES,8,Juglandaceae,440,1,,79.9,71.2,96.4,Xiang et al. 2014,
FABIDS,1162,FAGALES,8,Casuarinaceae,437,1,,56.2,45.3,65.7,Xiang et al. 2014,
FABIDS,1163,FAGALES,8,Betulaceae,436,1,,,115,131,Forest et al. 2005,
FABIDS,1164,FAGALES,8,Betulaceae,436,1,,64,,,Sauquet et al. 2012,
FABIDS,1165,FAGALES,8,Betulaceae,436,1,,,43,63,Grimm & Renner 2013,
FABIDS,1166,FAGALES,8,Betulaceae,436,1,,64.4,59.4,72.5,Xiang et al. 2014,
FABIDS,1167,FAGALES,8,Betulaceae,436,1,,85.9,83,88.6,Li et al. 2015,
FABIDS,1168,FAGALES,8,Betulaceae,436,1,,,25,36,Quirk et al. 2012,
FABIDS,1169,ROSALES,8,Rosales,443,1,,76,73,79,Wikstr??m et al. 2001,
FABIDS,1170,ROSALES,8,Rosales,443,1,,90.5,85,96,Wang et al. 2009,
FABIDS,1171,ROSALES,8,Rosales,443,1,,103,,,Wang et al. 2009,
FABIDS,1172,ROSALES,8,Rosales,443,1,,94,,,Magall??n & Castillo 2009,
FABIDS,1173,ROSALES,8,Rosales,443,1,,83.5,73,104,Bell et al. 2010,
FABIDS,1174,ROSALES,8,Rosales,443,1,,97,,,Z. Wu et al. 2014,
FABIDS,1175,ROSALES,8,Rosales,443,1,,,31.9,40,Xue et al. 2012,
FABIDS,1176,ROSALES,8,Rosales,443,1,,87.7,,,Hohmann et al. 2015,
FABIDS,1177,ROSALES,8,Rosales,443,1,,89.4,,,Tank et al. 2015,
FABIDS,1178,ROSALES,8,Rosales,443,1,,106.3,100.2,112.6,Li et al. 2015,
FABIDS,1179,ROSALES,8,Rosales,443,1,,,170,,Jeong et al. 1999,
FABIDS,1180,ROSALES,8,Rosaceae,458,1,,88.3,84.2,92.8,Chin et al. 2014,
FABIDS,1181,ROSALES,8,Rosaceae,458,1,,61.2,,,Hohmann et al. 2015,
FABIDS,1182,ROSALES,8,Rosaceae,458,1,,46,,,Murat et al. 2015b,
FABIDS,1183,ROSALES,8,Rosaceae,458,1,,76.9,,,Dobes & Paul 2010,
FABIDS,1184,ROSALES,8,Rosaceae,458,1,,,93,108,T??pel et al. 2012,
FABIDS,1185,ROSALES,8,Rosaceae,458,1,,92.2,85.8,103,Gehrke et al. 2015,
FABIDS,1186,ROSALES,8,Rosaceae,458,1,,101.6,,,Xiang et al. 2014,
FABIDS,1187,ROSALES,8,Rosaceae,458,1,,95.1,,,S.D. Zhang et al.,
FABIDS,1188,ROSALES,8,Rhamnaceae,456,1,,60.5,46,73,Bell et al. 2010,
FABIDS,1189,ROSALES,8,Rhamnaceae,456,1,,,84.1,100.6,Onstein et al. 2015,
FABIDS,1190,ROSALES,8,Elaeaganaceae,457,1,,20,10,30,Bell et al. 2010,
FABIDS,1191,ROSALES,8,Cannabaceae,452,1,!TOPO,36.5,26,47,Bell et al. 2010,
FABIDS,1192,ROSALES,8,Moraceae,451,1,,79,,,Zerega et al. 2005,
FABIDS,1193,CUCURBITALES,8,Cucurbitales,416,1,,79,73,85,Wang et al. 2009,
FABIDS,1194,CUCURBITALES,8,Cucurbitales,416,1,,90,,,Wang et al. 2009,
FABIDS,1195,CUCURBITALES,8,Cucurbitales,416,1,,86.55,71.3,103.3,Li et al. 2015,
FABIDS,1196,CUCURBITALES,8,Anisophylleaceae,430,1,,85,67,107,Zhang et al. 2007,
FABIDS,1197,CUCURBITALES,8,Coriariaceae,427,1,,,63,69,Yokohama et al. 2000,
FABIDS,1198,CUCURBITALES,8,Cucurbitaceae,424,1,,63,60,66,Schaefer et al. 2009,
FABIDS,1199,CUCURBITALES,8,Tetramelaceae,422,1,,26,19,33,Schaefer et al. 2009,
FABIDS,1200,CUCURBITALES,8,Begoniaceae,421,1,,,45,58.5,Clement et al. 2004,
FABIDS,1201,CUCURBITALES,8,Begoniaceae,421,1,,29,23,35,Schaefer et al. 2009,
FABIDS,1202,CUCURBITALES,8,Apodanthaceae,429,1,,45,25,77,Bellot & Renner 2014b,
MALVIDS,1203,GERANIALES,9,Geraniales,571,1,,,83,89,Anderson et al. 2005,
MALVIDS,1204,GERANIALES,9,Geraniales,571,1,,100,97,103,Wikstr??m et al. 2001,
MALVIDS,1205,GERANIALES,9,Geraniales,571,1,,107,100,114,Wang et al. 2009,
MALVIDS,1206,GERANIALES,9,Geraniales,571,1,,83,76,90,Wang et al. 2009,
MALVIDS,1207,GERANIALES,9,Geraniales,571,1,,108,,,Magall??n & Castillo 2009,
MALVIDS,1208,GERANIALES,9,Geraniales,571,1,,110.5,103,121,Bell et al. 2010,
MALVIDS,1209,GERANIALES,9,Geraniales,571,1,,112,104,122,Bell et al. 2010,
MALVIDS,1210,GERANIALES,9,Geraniales,571,1,,91,77,99,Zhang et al. 2012,
MALVIDS,1211,GERANIALES,9,Geraniales,571,1,,79,,,Xue et al. 2012,
MALVIDS,1212,GERANIALES,9,Geraniales,571,1,,123,,,Systma et al. 2004,
MALVIDS,1213,GERANIALES,9,Geraniales,571,1,,88.2,,,Systma et al. 2014,
MALVIDS,1214,GERANIALES,9,Geraniales,571,1,,123.6,122,124.8,Berger et al. 2015,
MALVIDS,1215,GERANIALES,9,Geraniales,571,1,,92.5,,,Naumann et al. 2013,
MALVIDS,1216,GERANIALES,9,Geraniaceae,572,1,,36.9,5.7,42.8,Palazzesi et al. 2012,
MALVIDS,1217,GERANIALES,9,Geraniaceae,572,1,,62,52,72,Systma et al. 2014,
MALVIDS,1218,GERANIALES,9,Geraniaceae,572,1,,55,,,Fiz-Palacios et al. 2008,
MALVIDS,1219,GERANIALES,9,Geraniaceae,572,1,,51,,,Park et al. 2015a,
MALVIDS,1220,GERANIALES,9,Geraniaceae,572,1,,85,,,Systma et al. 2004,
MALVIDS,1221,GERANIALES,9,Francoaceae,573,1,,63,52,74,Wikstr??m et al. 2001,
MALVIDS,1222,GERANIALES,9,Francoaceae,573,1,,31.4,20.2,42.8,Palazzesi et al. 2012,
MALVIDS,1223,GERANIALES,9,Francoaceae,573,1,,73.5,51,94,Bell et al. 2010,
MALVIDS,1224,GERANIALES,9,Francoaceae,573,1,,85,,,Systma et al. 2004,
MALVIDS,1225,GERANIALES,9,Francoaceae,573,1,,94.4,,,Tank et al. 2015,
MALVIDS,1226,MYRTALES,9,Myrtales,555,1,,77,71,83,Wikstr??m et al. 2001,
MALVIDS,1227,MYRTALES,9,Myrtales,555,1,,81.5,74,89,Wang et al. 2009,
MALVIDS,1228,MYRTALES,9,Myrtales,555,1,,99,,,Wang et al. 2009,
MALVIDS,1229,MYRTALES,9,Myrtales,555,1,,86,,,Tank et al. 2015,
MALVIDS,1230,MYRTALES,9,Myrtales,555,1,,,89,99,Bell et al. 2010,
MALVIDS,1231,MYRTALES,9,Myrtales,555,1,,92.5,85.7,98,Thornhill et al. 2012a,
MALVIDS,1232,MYRTALES,9,Myrtales,555,1,,111,,,Systma et al. 2004,
MALVIDS,1233,MYRTALES,9,Myrtales,555,1,,116.4,113.7,118.8,Berger et al. 2015,
MALVIDS,1234,MYRTALES,9,Myrtales,555,1,,90,,,Systma & Berger 2011,
MALVIDS,1235,MYRTALES,9,Myrtales,555,1,,91.6,86.7,96.4,Thornhill et al. 2015,
MALVIDS,1236,MYRTALES,9,Combretaceae,570,1,,46,,,Systma et al. 2004,
MALVIDS,1237,MYRTALES,9,Combretaceae,570,1,,102.6,98.9,106.5,Berger et al. 2015,
MALVIDS,1238,MYRTALES,9,Combretaceae,570,1,,90,,,Systma & Berger 2011,
MALVIDS,1239,MYRTALES,9,Onagraceae,569,1,,82,,,Systma et al. 2004,
MALVIDS,1240,MYRTALES,9,Onagraceae,569,1,,85.4,73.3,96.2,Berger et al. 2015,
MALVIDS,1241,MYRTALES,9,Lythraceae,568,1,,48,29,65,Bell et al. 2010,
MALVIDS,1242,MYRTALES,9,Lythraceae,568,1,,60,,,Systma et al. 2004,
MALVIDS,1243,MYRTALES,9,Lythraceae,568,1,,95.5,91.7,99.7,Berger et al. 2015,
MALVIDS,1244,MYRTALES,9,Vochysiaceae,565,1,,,33,36,Systma et al. 2004,
MALVIDS,1245,MYRTALES,9,Vochysiaceae,565,1,,39,28,52,Berger et al. 2015,
MALVIDS,1246,MYRTALES,9,Myrtaceae,564,1,,,85,87,Biffin et al. 2010a,
MALVIDS,1247,MYRTALES,9,Myrtaceae,564,1,,,84,95,Systma et al. 2004,
MALVIDS,1248,MYRTALES,9,Myrtaceae,564,1,,85,84,88,Berger et al. 2015,
MALVIDS,1249,MYRTALES,9,Myrtaceae,564,1,,88,74,97,Thornhill et al. 2012a,
MALVIDS,1250,MYRTALES,9,Myrtaceae,564,1,,85,75,93,Thornhill et al. 2015,
MALVIDS,1251,MYRTALES,9,Melastomataceae,562,1,,53,,,Renner 2001,
MALVIDS,1252,MYRTALES,9,Melastomataceae,562,1,,44,37,51,Wikstr??m et al. 2001,
MALVIDS,1253,MYRTALES,9,Melastomataceae,562,1,,82,,,Morley & Dick 2003,
MALVIDS,1254,MYRTALES,9,Melastomataceae,562,1,,44.5,28,65,Bell et al. 2010,
MALVIDS,1255,MYRTALES,9,Melastomataceae,562,1,,56,,,Systma et al. 2004,
MALVIDS,1256,MYRTALES,9,Melastomataceae,562,1,,64.5,56,75,Berger et al. 2015,
MALVIDS,1257,MYRTALES,9,Crypteroniaceae,561,1,,,45,60,Conti et al. 2002,Rutschmann et al. 2007
MALVIDS,1258,MYRTALES,9,Crypteroniaceae,561,1,,39,29.4,48.6,Moyle 2004,
MALVIDS,1259,MYRTALES,9,Crypteroniaceae,561,1,,,17.9,82.6,Rutschmann et al. 2007,
MALVIDS,1260,CROSSOSOMATALES,9,Crossosomatales,544,1,,93,87,99,Wikstr??m et al. 2001,
MALVIDS,1261,CROSSOSOMATALES,9,Crossosomatales,544,1,,88,82,94,Wang et al. 2009,
MALVIDS,1262,CROSSOSOMATALES,9,Crossosomatales,544,1,,51,45,57,Wang et al. 2009,
MALVIDS,1263,CROSSOSOMATALES,9,Crossosomatales,544,1,,100,,,Wang et al. 2009,
MALVIDS,1264,CROSSOSOMATALES,9,Crossosomatales,544,1,,87,61,110,Bell et al. 2010,
MALVIDS,1265,CROSSOSOMATALES,9,Crossosomatales,544,1,,84.6,,,Magall??n et al. 2015,
MALVIDS,1266,CROSSOSOMATALES,9,Strasburgeriaceae,553,1,,23.5,,,Magall??n et al. 2015,
MALVIDS,1267,SAPINDALES,9,Sapindales,526,1,,104.9,90.5,117.4,Muellner et al. 2007,
MALVIDS,1268,SAPINDALES,9,Sapindales,526,1,,105,99,110.5,Muellner-Riehl et al. 2016,
MALVIDS,1269,SAPINDALES,9,Biebersteiniaceae,534,1,,,54.8,63.3,Muellner et al. 2007,
MALVIDS,1270,SAPINDALES,9,Biebersteiniaceae,534,1,,53.5,33,77,Muellner-Riehl et al. 2016,
MALVIDS,1271,SAPINDALES,9,Nitrariaceae,535,1,,86.1,57.7,96.5,Muellner et al. 2007,
MALVIDS,1272,SAPINDALES,9,Nitrariaceae,535,1,,63,42.5,84.5,Muellner-Riehl et al. 2016,
MALVIDS,1273,SAPINDALES,9,Anacardiaceae,530,1,,54.8,65.2,72.7,Muellner et al. 2007,
MALVIDS,1274,SAPINDALES,9,Anacardiaceae,530,1,,97,83,128,Weeks et al. 2014,
MALVIDS,1275,SAPINDALES,9,Anacardiaceae,530,1,,75,63.5,87,Muellner-Riehl et al. 2016,
MALVIDS,1276,SAPINDALES,9,Burseraceae,531,1,,64.9,60.3,69.7,De-Nova et al. 2012,
MALVIDS,1277,SAPINDALES,9,Burseraceae,531,1,,60,58.1,61.9,Weeks et al. 2005,
MALVIDS,1278,SAPINDALES,9,Burseraceae,531,1,,75,65,86.5,Muellner-Riehl et al. 2016,
MALVIDS,1279,SAPINDALES,9,Burseraceae,531,1,,91,78,106,Weeks et al. 2014,
MALVIDS,1280,SAPINDALES,9,Burseraceae,531,1,,120,,,Becerra 2005,
MALVIDS,1281,SAPINDALES,9,Sapindaceae,542,1,,37.5,32,43,Wikstr??m et al. 2001,
MALVIDS,1282,SAPINDALES,9,Sapindaceae,542,1,,41.5,30,53,Bell et al. 2010,
MALVIDS,1283,SAPINDALES,9,Sapindaceae,542,1,,87.5,77,96.5,Muellner-Riehl et al. 2016,
MALVIDS,1284,SAPINDALES,9,Sapindaceae,542,1,,,98,116,Buerki et al. 2010c,
MALVIDS,1285,SAPINDALES,9,Sapindaceae,542,1,,36,,,Quirk et al. 2012,
MALVIDS,1286,SAPINDALES,9,Rutaceae,540,1,,40,29,51,Bell et al. 2010,
MALVIDS,1287,SAPINDALES,9,Rutaceae,540,1,,82,74,87,Appelhans et al. 2012a,
MALVIDS,1288,SAPINDALES,9,Rutaceae,540,1,,82.1,72.9,93.3,Muellner et al. 2007,
MALVIDS,1289,SAPINDALES,9,Rutaceae,540,1,,84.5,76.5,93.5,Muellner-Riehl et al. 2016,
MALVIDS,1290,SAPINDALES,9,Rutaceae,540,1,,62.7,53.3,72.7,Pfeil & Crisp 2008,
MALVIDS,1291,SAPINDALES,9,Rutaceae,540,1,,38,33,43,Wikstr??m et al. 2001,
MALVIDS,1292,SAPINDALES,9,Simaroubaceae,539,1,,65,,,Clayton et al. 2009,
MALVIDS,1293,SAPINDALES,9,Simaroubaceae,539,1,,74,63,84.5,Muellner-Riehl et al. 2016,
MALVIDS,1294,SAPINDALES,9,Meliaceae,541,1,,38.5,27,48,Bell et al. 2010,
MALVIDS,1295,SAPINDALES,9,Meliaceae,541,1,,84.75,61.5,98.5,Muellner et al. 2007,
MALVIDS,1296,SAPINDALES,9,Meliaceae,541,1,,70,54,91.5,Koenen et al. 2015,
MALVIDS,1297,SAPINDALES,9,Meliaceae,541,1,,79.5,70,89.5,Muellner-Riehl et al. 2016,
MALVIDS,1298,SAPINDALES,9,Meliaceae,541,1,,33,26,40,Wikstr??m et al. 2001,
MALVIDS,1299,HUERTEALES,9,[Tapisciaceae + Dipentodontaceae],522,,,89.8,,,Tank et al. 2015,
MALVIDS,1300,MALVALES,9,Malvales,500,1,,69,63,75,Wikstr??m et al. 2001,
MALVIDS,1301,MALVALES,9,Malvales,500,1,,78,76,80,Wang et al. 2009,
MALVIDS,1302,MALVALES,9,Malvales,500,1,,74,72,76,Wang et al. 2009,
MALVIDS,1303,MALVALES,9,Malvales,500,1,,78.3,,,Tank et al. 2015,
MALVIDS,1304,MALVALES,9,Cistaceae,510,1,,14.2,10.2,18.5,Guzman & Vargas 2009,Vargas et al. 2014
MALVIDS,1305,MALVALES,9,Sarcolaenaceae,509,1,,4.5,,,Soulebeau 2015,
MALVIDS,1306,MALVALES,9,Malvaceae,518,1,,37.5,27,47,Wikstr??m et al. 2001,
MALVIDS,1307,MALVALES,9,Malvaceae,518,1,,66,64,78,Bell et al. 2010,
MALVIDS,1308,MALVALES,9,Malvaceae,518,1,,39,22,44,Bell et al. 2010,
MALVIDS,1309,MALVALES,9,Malvaceae,518,1,,70.7,63.4,78.6,Richardson et al. 2015,
MALVIDS,1310,MALVALES,9,[Thymelaeaceae [Sphaerosepalaceae [Bixaceae [[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]]] [Muntingiaceae + Cytinaceae] Malvaceae]],501,,,73.5,65,81,Bell et al. 2010,
MALVIDS,1311,MALVALES,9,[Thymelaeaceae [Sphaerosepalaceae [Bixaceae [[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]]] [Muntingiaceae + Cytinaceae] Malvaceae]],501,,,,78.3,80.8,Tank et al. 2015,
MALVIDS,1312,MALVALES,9,[Sphaerosepalaceae [Bixaceae [[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]]] [Muntingiaceae + Cytinaceae] Malvaceae],502,,,33.9,,,Magall??n & Castillo 2009,
MALVIDS,1313,MALVALES,9,[Sphaerosepalaceae [Bixaceae [[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]]] [Muntingiaceae + Cytinaceae] Malvaceae],502,,,73.2,,,Tank et al. 2015,
MALVIDS,1314,MALVALES,9,[Cytinaceae [Malvaceae [Cistaceae + Bixaceae]]],NA,,!TOPO,72.1,51.9,92.5,Naumann et al. 2013,
MALVIDS,1315,MALVALES,9,[Cistaceae + Bixaceae],NA,,!TOPO,52.4,,,Naumann et al. 2013,
MALVIDS,1316,MALVALES,9,[[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]],505,,,39,37,41,Wikstr??m et al. 2001,
MALVIDS,1317,MALVALES,9,[[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]],505,,,23,21,25,Wikstr??m et al. 2001,
MALVIDS,1318,MALVALES,9,[[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]],505,,,44,28,56,Bell et al. 2010,
MALVIDS,1319,MALVALES,9,[[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]],505,,,49.2,,,Tank et al. 2015,
MALVIDS,1320,MALVALES,9,[[Pakaraimaea + Cistaceae] [Sarcolaenaceae + Dipterocarpaceae]],505,,,24,23,27.6,Guzman & Vargas 2009,
MALVIDS,1321,MALVALES,9,[Sarcolaenaceae + Dipterocarpaceae],506,,,88,,,Ducousso et al. 2004,
MALVIDS,1322,MALVALES,9,[Sarcolaenaceae + Dipterocarpaceae],506,,,28,26,30,Wikstr??m et al. 2001,
MALVIDS,1323,MALVALES,9,[Sarcolaenaceae + Dipterocarpaceae],506,,,14,12,16,Wikstr??m et al. 2001,
MALVIDS,1324,BRASSICALES,9,Brassicales,473,1,,,71,79,Wikstr??m et al. 2001,
MALVIDS,1325,BRASSICALES,9,Brassicales,473,1,,73,70,76,Wang et al. 2009,
MALVIDS,1326,BRASSICALES,9,Brassicales,473,1,,69,57,63,Wang et al. 2009,
MALVIDS,1327,BRASSICALES,9,Brassicales,473,1,,65.9,,,Magall??n & Castillo 2009,
MALVIDS,1328,BRASSICALES,9,Brassicales,473,1,,82.5,69,94,Bell et al. 2010,
MALVIDS,1329,BRASSICALES,9,Brassicales,473,1,,92,50,133,Edger et al. 2015,
MALVIDS,1330,BRASSICALES,9,Brassicales,473,1,,102.8,94.4,112.6,Cardinal-MacTeague et al. 2016,
MALVIDS,1331,BRASSICALES,9,Akaniaceae,496,1,,6,2,12,Bell et al. 2010,
MALVIDS,1332,BRASSICALES,9,Akaniaceae,496,1,,,23,31,Wikstr??m et al. 2001,
MALVIDS,1333,BRASSICALES,9,Akaniaceae,496,1,,64.1,62.4,66.3,Cardinal-MacTeague et al. 2016,
MALVIDS,1334,BRASSICALES,9,[Moringaceae + Caricaceae],497,,,,58,61,Wikstr??m et al. 2001,
MALVIDS,1335,BRASSICALES,9,[Moringaceae + Caricaceae],497,,,65.5,45,86,Bell et al. 2010,
MALVIDS,1336,BRASSICALES,9,[Moringaceae + Caricaceae],497,,,64,34,93,Edger et al. 2015,
MALVIDS,1337,BRASSICALES,9,[Moringaceae + Caricaceae],497,,,73.2,46.4,94.1,Cardinal-MacTeague et al. 2016,
MALVIDS,1338,BRASSICALES,9,Caricaceae,498,1,,39.3,28.1,52.6,Carvalho & Renner 2012,
MALVIDS,1339,BRASSICALES,9,Limnanthaceae,492,1,,,9,17,Wikstr??m et al. 2001,
MALVIDS,1340,BRASSICALES,9,Limnanthaceae,492,1,,12.5,5,22,Bell et al. 2010,
MALVIDS,1341,BRASSICALES,9,Limnanthaceae,492,1,,12.1,4,22.1,Cardinal-MacTeague et al. 2016,
MALVIDS,1342,BRASSICALES,9,[Koeberliniaceae [Batidaceae + Salvadoraceae]],489,,,,37,43,Wikstr??m et al. 2001,
MALVIDS,1343,BRASSICALES,9,[Koeberliniaceae [Batidaceae + Salvadoraceae]],489,,,59.5,48,71,Bell et al. 2010,
MALVIDS,1344,BRASSICALES,9,[Koeberliniaceae [Batidaceae + Salvadoraceae]],489,,,71,56.2,83.4,Cardinal-MacTeague et al. 2016,
MALVIDS,1345,BRASSICALES,9,[Emblingiaceae [[Pentadiplandraceae [Gyrostemonaceae + Resedaceae]] Tovariaceae [Cleomaceae [Capparaceae + Brassicaceae]]]],474,,,68.5,62,75.6,Hall et al. 2015,
MALVIDS,1346,BRASSICALES,9,[Emblingiaceae [[Pentadiplandraceae [Gyrostemonaceae + Resedaceae]] Tovariaceae [Cleomaceae [Capparaceae + Brassicaceae]]]],474,,,72.9,65.5,80.6,Cardinal-MacTeague et al. 2016,
MALVIDS,1347,BRASSICALES,9,Gyrostemonaceae,487,1,,5.7,2.3,9.9,Cardinal-MacTeague et al. 2016,
MALVIDS,1348,BRASSICALES,9,[Gyrostemonaceae + Resedaceae],486,,,46,22.5,67,Edger et al. 2015,
MALVIDS,1349,BRASSICALES,9,[Gyrostemonaceae + Resedaceae],486,,,53.5,44.3,62.8,Cardinal-MacTeague et al. 2016,
MALVIDS,1350,BRASSICALES,9,Resedaceae,488,1,,47.8,37.8,57,Cardinal-MacTeague et al. 2016,
MALVIDS,1351,BRASSICALES,9,Capparaceae,484,1,,49.5,39.2,57.8,Cardinal-MacTeague et al. 2016,
MALVIDS,1352,BRASSICALES,9,Cleomaceae,482,1,,43.2,37.3,48.7,Cardinal-MacTeague et al. 2016,
MALVIDS,1353,BRASSICALES,9,Brassicaceae,483,1,,40,,,Al-Shehbaz et al. 2006,Koch 2011
MALVIDS,1354,BRASSICALES,9,Brassicaceae,483,1,,15,1,35,Franzke et al. 2009,
MALVIDS,1355,BRASSICALES,9,Brassicaceae,483,1,,32,17,46,Edger et al. 2015,Hohmann et al. 2015
MALVIDS,1356,BRASSICALES,9,Brassicaceae,483,1,,37.6,24.2,49.4,Couvreur et al. 2010,
MALVIDS,1357,BRASSICALES,9,Brassicaceae,483,1,,43.4,40.3,46.6,Hall et al. 2015,Cardinal-MacTeague et al. 2016
MALVIDS,1358,BRASSICALES,9,Brassicaceae,483,1,,39.55,36.3,42.7,Huang et al. 2015,
MALVIDS,1359,BRASSICALES,9,Brassicaceae,483,1,,54.3,45.2,64.2,Beilstein et al. 2010,
MALVIDS,1360,BRASSICALES,9,Brassicaceae,483,1,,25,,,Woodhouse et al. 2011,
MALVIDS,1361,BRASSICALES,9,Brassicaceae,483,1,,47,,,Kagale et al. 2014,
MALVIDS,1362,BERBERIDOPSIDALES,9,Berberidopsidales,293,1,,88.8,,,Magall??n & Castillo 2009,
MALVIDS,1363,BERBERIDOPSIDALES,9,Berberidopsidales,293,1,,96.4,,,Tank et al. 2015,
MALVIDS,1364,BERBERIDOPSIDALES,9,Berberidopsidales,293,1,,27.1,,,Magall??n et al. 2015,
MALVIDS,1365,SANTALALES,9,Santalales,295,1,,,101,108,Anderson et al. 2005,
MALVIDS,1366,SANTALALES,9,[Coulaceae [Ximeniaceae [Aptandraceae Olacaceae [Octoknemaceae [[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]]]]],NA,,!TOPO,103.6,,,Magall??n et al. 2015,
MALVIDS,1367,SANTALALES,9,[Ximeniaceae [Aptandraceae Olacaceae [Octoknemaceae [[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]]]],NA,,!TOPO,96,91,99,Moore et al. 2010,
MALVIDS,1368,SANTALALES,9,[Ximeniaceae [Aptandraceae Olacaceae [Octoknemaceae [[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]]]],NA,,!TOPO,,75,98,Sun et al. 2013,
MALVIDS,1369,SANTALALES,9,[Ximeniaceae [Aptandraceae Olacaceae [Octoknemaceae [[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]]]],NA,,!TOPO,128,,,Z. Wu et al. 2014,
MALVIDS,1370,SANTALALES,9,[Aptandraceae Olacaceae [Octoknemaceae [[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]]]],NA,,!TOPO,96.6,,,Magall??n et al. 2015,
MALVIDS,1371,SANTALALES,9,[[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]],301,,,91,80,102,Wikstr??m et al. 2001,
MALVIDS,1372,SANTALALES,9,[[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]],301,,,95,76,115,Bell et al. 2010,
MALVIDS,1373,SANTALALES,9,[[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]],301,,,90.6,,,Magall??n & Castillo 2009,
MALVIDS,1374,SANTALALES,9,[[Loranthaceae [Misodendraceae + Schoepfiaceae]] [Opiliaceae + Santalaceae]],301,,,67.1,,,LH??ritier - N ann et al. (2013),
MALVIDS,1375,SANTALALES,9,[Loranthaceae [Misodendraceae + Schoepfiaceae]],303,,,81,,,Vidal-Russell & Nickrent 2008a,
MALVIDS,1376,SANTALALES,9,[Loranthaceae [Misodendraceae + Schoepfiaceae]],303,,,67.9,,,Magall??n et al. 2015,
MALVIDS,1377,SANTALALES,9,[Loranthaceae [Misodendraceae + Schoepfiaceae]],303,,,,36.2,40.1,Tank et al. 2015,
MALVIDS,1378,SANTALALES,9,Loranthaceae,307,1,,,28,40,Vidal-Russell & Nickrent 2008a,
MALVIDS,1379,SANTALALES,9,[Misodendraceae + Schoepfiaceae],304,,,75,,,Vidal-Russell & Nickrent 2008a,
